crate_c,crate_label,reference_crate_label,Cn_Si_pct_vs_C100_standard,Cn_Si_abs_pct_vs_C100_standard,Cn_Gr_pct_vs_C100_standard,Cn_Gr_abs_pct_vs_C100_standard,Cn_pct_vs_C100_standard,Cn_abs_pct_vs_C100_standard,Cp_pct_vs_C100_standard,Cp_abs_pct_vs_C100_standard,LLI_pct_vs_C100_standard,LLI_abs_pct_vs_C100_standard,transition_soc_abs_error_pct_soc_vs_standard,case_name,q_fit_min,dataset,kinetic_compensation
0.1,C/10,C/100_standard,9.73838040665894,9.73838040665894,-7.502024321384564,7.502024321384564,0.9593439491771663,0.9593439491771663,-1.5108638323651098,1.5108638323651098,2.88132204813675,2.88132204813675,4.212987062638096,deformation_disabled,0.09,BOL,True
0.2,C/5,C/100_standard,10.423358053238365,10.423358053238365,-6.608359460106132,6.608359460106132,1.7505886178897108,1.7505886178897108,-0.2503162668590673,0.2503162668590673,3.2261285286445625,3.2261285286445625,4.110387001616134,deformation_disabled,0.09,BOL,True
0.3333333333333333,C/3,C/100_standard,8.089754554143,8.089754554143,16.598281154561036,16.598281154561036,12.422470571976248,12.422470571976248,2.2370986803874366,2.2370986803874366,4.439109197028364,4.439109197028364,3.8189287133654326,deformation_disabled,0.09,BOL,True
0.05,C/20,C/100_standard,5.618659799601497,5.618659799601497,-5.733387232811885,5.733387232811885,-0.1619357020839477,0.1619357020839477,-1.9844820774642669,1.9844820774642669,-0.5322405993334356,0.5322405993334356,4.053609448554463,deformation_disabled,0.09,BOL,True
0.01,C/100,C/100_standard,5.899247142207486,5.899247142207486,-8.60739227539823,8.60739227539823,-1.4877153648701715,1.4877153648701715,-2.7910200420253566,2.7910200420253566,-1.4701352839697626,1.4701352839697626,3.687220331049268,deformation_disabled,0.09,BOL,True
0.1,C/10,C/100_standard,7.258767626484902,7.258767626484902,-5.42242175836583,5.42242175836583,0.8013529829510226,0.8013529829510226,-1.4077411271216038,1.4077411271216038,2.307648436463931,2.307648436463931,4.844287702675887,deformation_disabled,0.1,BOL,True
0.2,C/5,C/100_standard,6.939303197455586,6.939303197455586,-1.0844391526119566,1.0844391526119566,2.853532320035061,2.853532320035061,-0.2267935431167854,0.2267935431167854,2.5516510919021638,2.5516510919021638,4.792796236972863,deformation_disabled,0.1,BOL,True
0.3333333333333333,C/3,C/100_standard,5.123132980395535,5.123132980395535,19.967220651390715,19.967220651390715,12.682013271370094,12.682013271370094,2.250294334904683,2.250294334904683,3.844414792223088,3.844414792223088,4.444598031441216,deformation_disabled,0.1,BOL,True
0.05,C/20,C/100_standard,3.360092893561617,3.360092893561617,-3.0313494930134084,3.0313494930134084,0.1055129199647535,0.1055129199647535,-1.7992613704582203,1.7992613704582203,-1.0290649690365412,1.0290649690365412,4.396076828209383,deformation_disabled,0.1,BOL,True
0.01,C/100,C/100_standard,3.7262168604601076,3.7262168604601076,-6.205355051083183,6.205355051083183,-1.3310515448100362,1.3310515448100362,-2.5176243064618564,2.5176243064618564,-1.979904260683931,1.979904260683931,4.005579872392073,deformation_disabled,0.1,BOL,True
