x_gr,p_gr,dUdx_gr,x_nmc,p_nmc,dUdx_nmc,p_gr_1mV,x_gr_1mV,dxdU_gr_1mV,p_nmc_1mV,x_nmc_1mV,dxdU_nmc_1mV
0.0008848857370965861,0.9450986493245523,-62.27324820510694,0.114114114114114,4.141659904103112,-1.2246355314186985,0.1513000000000001,0.1794655534089712,-1.0743439941265223,3.5337271313886247,0.9969211500548344,-0.0366641859225183
0.0008926192472197662,0.9446170585291547,-62.27324820513604,0.115115115115115,4.140423601525,-1.2546163010069904,0.1523000000000001,0.1784007131567192,-1.0616147166309418,3.5347271313886246,0.9968844858689119,-0.0366641859225183
0.0009003527573429464,0.9441354677337569,-62.27324820510694,0.116116116116116,4.139148159756751,-1.2627208544868154,0.1533000000000001,0.17734232397570932,-1.0737777566071571,3.5357271313886245,0.9968478216829894,-0.0366641859225183
0.0009080862674661282,0.9436538769383596,-62.273248205114214,0.117117117117117,4.137895631846348,-1.2497331197828316,0.1543000000000001,0.1762531576435049,-1.109209023415218,3.5367271313886244,0.9968111574970668,-0.0366641859225183
0.0009158197775893084,0.9431722861429617,-62.27324820514332,0.118118118118118,4.136646191548977,-1.2327733109100336,0.1553000000000001,0.17512390592887886,-1.1396265148324574,3.5377271313886243,0.9967744933111443,-0.0366641859225183
0.0009235532877124885,0.942690695347564,-62.27324820513604,0.119119119119119,4.135427617209891,-1.229176447079226,0.1563000000000001,0.17397390461384,-1.1547408477960914,3.538727131388624,0.9967378291252218,-0.03666418592257514
0.0009312867978356687,0.9422091045521662,-62.27324820513604,0.12012012012012,4.134185377841111,-1.230526386744259,0.1573000000000001,0.1728144242332867,-1.1615870545644356,3.539727131388624,0.9967011649392992,-0.03666418592257514
0.0009390203079588505,0.9417275137567686,-62.273248205114214,0.121121121121121,4.132964100920113,-1.2386828445710307,0.1583000000000001,0.1716507305047111,-1.1839007955144893,3.540727131388624,0.9966645007533766,-0.0366641859225183
0.0009467538180820307,0.9412459229613709,-62.27324820509966,0.122122122122122,4.131705532306434,-1.2398628656919755,0.1593000000000001,0.17044662264225768,-1.2348976190529726,3.541727131388624,0.9966278365674541,-0.0366641859225183
0.0009544873282052107,0.9407643321659735,-62.273248205114214,0.123123123123123,4.130481892980789,-1.2006719102400893,0.1603000000000001,0.16918093526660516,-1.276958618047729,3.5427271313886237,0.9965911723815316,-0.0366641859225183
