sto_original_raw,p_original_raw,sto_reconstructed_raw,p_reconstructed_raw
0.9419941587198599,0.06812181090545272,0.06406406406406406,0.22207861860237918
0.9405636700580291,0.06860340170085041,0.06506506506506506,0.22105359284314494
0.9391189487204603,0.06908499249624812,0.06606606606606608,0.22003166031049876
0.9376528271425714,0.06956658329164582,0.06706706706706707,0.21901270421498056
0.9361694456223111,0.07004817408704353,0.06806806806806807,0.21799708548251187
0.9346674814076538,0.07052976488244123,0.06906906906906907,0.21698560235803155
0.9331451502686343,0.07101135567783892,0.07007007007007007,0.2159794641090272
0.9316061473966484,0.07149294647323662,0.07107107107107108,0.21498071144386025
0.9300422039233618,0.07197453726863431,0.07207207207207207,0.213990946114746
0.9284656695023512,0.07245612806403201,0.07307307307307308,0.21301211833981817
0.9268628881393698,0.0729377188594297,0.07407407407407407,0.2120461700285417
0.9252505078374188,0.0734193096548274,0.07507507507507508,0.21109540803342203
0.9236089805685843,0.07390090045022511,0.07607607607607608,0.21016335302403533
0.9219608456684844,0.07438249124562281,0.07707707707707707,0.20925060419510952
0.9202807424953477,0.0748640820410205,0.07807807807807808,0.20835877791746146
0.9185970044951977,0.07534567283641821,0.07907907907907907,0.20748906342294499
0.9168785744002002,0.07582726363181591,0.08008008008008008,0.20664247907820396
0.9151594457351676,0.07630885442721361,0.08108108108108109,0.20582198167087556
0.9134030205343672,0.0767904452226113,0.08208208208208208,0.2050259182755615
0.9116465953335667,0.077272036018009,0.08308308308308308,0.20425402927711572
0.9098547722716358,0.0777536268134067,0.08408408408408409,0.2035063418198802
0.9080607670962981,0.07823521760880439,0.0850850850850851,0.20278275646976424
0.9062346730923462,0.0787168084042021,0.08608608608608609,0.20208383567078184
0.9044035916864431,0.0791983991995998,0.08708708708708708,0.2014084092392679
0.9025437226185092,0.0796799899949975,0.08808808808808809,0.2007548799784615
0.9006761563755377,0.0801615807903952,0.0890890890890891,0.2001223581286066
0.8987830770410205,0.0806431715857929,0.0900900900900901,0.1995099636520784
0.8968797069303652,0.0811247623811906,0.09109109109109109,0.19891802751581444
0.8949540529959981,0.08160635317658829,0.09209209209209208,0.19834502726999736
0.8930156524524763,0.08208794397198599,0.0930930930930931,0.19779013498446263
0.8910570971771886,0.08256953476738368,0.0940940940940941,0.19725250336656192
0.8890826852003503,0.08305112556278138,0.0950950950950951,0.19673067875434028
0.8870919723734867,0.08353271635817909,0.0960960960960961,0.19622522463471956
0.8850838268877939,0.08401430715357679,0.09709709709709709,0.19573394149446455
0.8830626633956978,0.08449589794897448,0.09809809809809811,0.1952571128467391
0.8810225147568784,0.08497748874437219,0.0990990990990991,0.19479321507708397
0.8789721758009005,0.08545907953976989,0.1001001001001001,0.19434176070191994
0.8769011774189095,0.08594067033516758,0.1011011011011011,0.19390292413112353
0.8748226626671336,0.08642226113056528,0.1021021021021021,0.19347562316296957
0.8727220570462231,0.08690385192596298,0.10310310310310311,0.19305974019197628
0.8706164341432716,0.08738544272136067,0.1041041041041041,0.19265397103736448
0.8684875490292647,0.08786703351675837,0.10510510510510511,0.19225814687504805
0.8663559510190096,0.08834862431215607,0.1061061061061061,0.19187206737903495
0.8642001965097549,0.08883021510755378,0.10710710710710711,0.19149512699504143
0.8620438198648325,0.08931180590295147,0.10810810810810811,0.19112656078039764
0.8598626869654327,0.08979339669834918,0.1091091091091091,0.1907660168850137
0.857681554066033,0.09027498749374688,0.11011011011011011,0.19041319367336232
0.8554778465662831,0.09075657828914457,0.11111111111111112,0.1900683068404606
0.8532729023731866,0.09123816908454227,0.11211211211211213,0.18973108241699488
0.8510486324352177,0.09171975987993997,0.11311311311311312,0.18940061136324146
0.8488215158019009,0.09220135067533766,0.11411411411411411,0.1890767312527545
0.8465781245390195,0.09268294147073536,0.11511511511511512,0.18875925820399725
0.8443305407784892,0.09316453226613305,0.11611611611611614,0.18844805194705225
0.8420691318245123,0.09364612306153076,0.11711711711711713,0.18814288750752944
0.8398023118828414,0.09412771385692846,0.11811811811811812,0.18784359452016922
0.8375243062477239,0.09460930465232616,0.11911911911911911,0.18754949710436478
0.8352400700565282,0.09509089544772387,0.12012012012012012,0.18726041981115246
0.8329474960587794,0.09557248624312156,0.12112112112112114,0.18697645092526594
0.8306485236708354,0.09605407703851926,0.12212212212212213,0.18669748484943446
0.8283432806331665,0.09653566783391695,0.12312312312312312,0.18642287911585198
0.8260314940773387,0.09701725862931465,0.12412412412412412,0.18615308950409257
0.8237152244612307,0.09749884942471235,0.1251251251251251,0.18588735661682707
0.8213925804409206,0.09798044022011004,0.12612612612612614,0.1856252226373894
0.8190669506750875,0.09846203101550775,0.12712712712712715,0.1853685495983716
0.8167354323811906,0.09894362181090545,0.12812812812812813,0.1851149321300282
0.8144021274286143,0.09942521260630315,0.12912912912912913,0.18486511571618888
0.8120637373156578,0.09990680340170084,0.1301301301301301,0.1846194239703195
0.8097244553936468,0.10038839419709855,0.13113113113113115,0.18437686994276137
0.8073812065111556,0.10086998499249625,0.13213213213213215,0.18413807259256018
0.8050376534862431,0.10135157578789394,0.13313313313313313,0.1839030223446296
0.8026915646628314,0.10183316658329164,0.13413413413413414,0.18367054766083896
0.8003454504862432,0.10231475737868934,0.13513513513513511,0.1834416244454912
0.7979985342898449,0.10279634817408705,0.13613613613613615,0.18321545613504558
0.7956516180934468,0.10327793896948474,0.13713713713713716,0.18299223157967537
0.7933058222306154,0.10375952976488244,0.13813813813813813,0.18277192787888408
0.7909600801525764,0.10424112056028013,0.13913913913913914,0.1825543392791018
0.7886171457233617,0.10472271135567783,0.14014014014014015,0.1823391837209189
0.7862746023713857,0.10520430215107554,0.14114114114114115,0.1821268830286884
0.7839365527427714,0.10568589294647324,0.14214214214214216,0.18191708971985024
0.7815996175156078,0.10616748374187093,0.14314314314314314,0.18170964778097803
0.7792679662297148,0.10664907453726863,0.14414414414414414,0.18150457367137074
0.7769383208424212,0.10713066533266632,0.14514514514514515,0.18130182489402438
0.7746146126931466,0.10761225612806403,0.14614614614614616,0.18110138039832782
0.7722941242732366,0.10809384692346173,0.14714714714714716,0.18090295442001386
0.7699799111508754,0.10857543771885943,0.14814814814814814,0.1807069207279065
0.767670394814057,0.10905702851425712,0.14914914914914915,0.18051260869823613
0.765367186855928,0.10953861930965482,0.15015015015015015,0.18032074136365403
