Q_Ah,V_full_meas,V_full_recon,V_anode_meas,V_anode_recon,V_cathode_meas,V_cathode_recon,rpt
0.5611571159527503,3.536381084452204,3.541072674521732,0.20132226843777046,0.20306697669358428,3.7377033528899744,3.7441396512153164,2
0.5638166283506306,3.5372808,3.541561726514253,0.20094160000000016,0.20299023503541921,3.7382224,3.744551961549672,2
0.5664761407485109,3.53793,3.5420507785067734,0.2006171000000001,0.20291349337725417,3.7385471,3.7449642718840273,2
0.5691356531463913,3.538965826925716,3.542539830499294,0.1994365359991411,0.20283675171908913,3.7384023629248575,3.7453765822183827,2
0.5717951655442716,3.53957044166707,3.5429877816428403,0.19899470000000008,0.20278260619770613,3.73856514166707,3.745770387840546,2
0.5744546779421519,3.5403652,3.543419482254683,0.1988323000000003,0.2027373947797864,3.7391975000000004,3.7461568770344695,2
0.5771141903400323,3.5410356656877955,3.543851182866526,0.19898058656877976,0.20269218336186665,3.7400162522565754,3.7465433662283925,2
0.5797737027379126,3.5418262,3.5442828834783686,0.19867000000000035,0.20264697194394687,3.7404962000000004,3.7469298554223154,2
0.5824332151357929,3.5424757,3.544728369466157,0.19834550000000029,0.20259428010597777,3.7408212,3.7473226495721343,2
0.5850927275336733,3.5430179395332426,3.5451745447461933,0.19802100000000022,0.20254121423428087,3.741038939533243,3.747715758980474,2
0.5877522399315536,3.5439262893846903,3.5456207200262297,0.19784161829702637,0.20248814836258397,3.7417679076817167,3.7481088683888135,2
0.5904117523294339,3.5445483744008937,3.546072683064532,0.19768651911314605,0.2024126905223147,3.74223489351404,3.7484853735868464,2
