x_plot,minus_dVdx_meas,minus_dVdx_model
0.18397997496871088,0.5220056190861075,0.5346661642403894
0.18523153942428036,0.5192744511886914,0.5357552380704416
0.18648310387984982,0.5190699087895632,0.5370501546169644
0.18773466833541927,0.521094576753395,0.5384653057261952
0.18898623279098875,0.5236204493359808,0.5399387576251291
0.1902377972465582,0.5263569973544393,0.5414158598405774
0.19148936170212766,0.5278702490967212,0.542847386350215
0.19274092615769714,0.5268580580508264,0.5443011753139673
0.1939924906132666,0.5256768476766522,0.5461477179226397
0.19524405506883605,0.5239661249349128,0.5484151482220653
0.1964956195244055,0.5234674450778247,0.5509263208730639
0.19774718397997498,0.5242004615927016,0.5540273495539354
0.19899874843554444,0.5252667947938892,0.5576322692093773
0.2002503128911139,0.5266896013740454,0.5625156536256191
0.20150187734668337,0.5285299505857027,0.5677491326590229
0.20275344180225283,0.5312762496412866,0.5725766875309533
0.20400500625782228,0.5344246446530164,0.5768696345424578
0.20525657071339173,0.5358601187011891,0.5799935044394486
0.20650813516896122,0.5364849023668076,0.581313520497966
0.20775969962453067,0.5368521828631911,0.5803013192116977
0.20901126408010012,0.5366594810811538,0.576830986226995
0.2102628285356696,0.5359424351374255,0.5706451613257626
0.21151439299123906,0.5345221351283371,0.5615727835725833
0.2127659574468085,0.5322074399597931,0.5496034078161829
0.21401752190237797,0.5292465783902536,0.5347606346740337
0.21526908635794745,0.5255281612660141,0.5171738178212771
0.2165206508135169,0.5209073003523932,0.4970556351316025
0.21777221526908636,0.5153199275114142,0.4747850476904409
0.21902377972465584,0.5075651146054171,0.45064564494802456
0.2202753441802253,0.4971178885417409,0.42499727954560895
0.22152690863579474,0.48461466322820546,0.39812736878509075
0.2227784730913642,0.4706244933173586,0.3707398193655148
0.22403003754693368,0.45537852772189524,0.34317148626650157
0.22528160200250313,0.43917785052347036,0.31585522351882195
0.2265331664580726,0.4223867419578211,0.2892401561314045
0.22778473091364207,0.40541811388675125,0.2637522176386536
0.22903629536921152,0.38325113164161606,0.23996627014576372
0.23028785982478098,0.3616302143904314,0.21807621707807656
0.23153942428035043,0.3416356559407159,0.19851882667490234
0.2327909887359199,0.3216644502077204,0.18171760484661026
0.23404255319148937,0.3015775787979995,0.16786256944922817
0.23529411764705882,0.28138139614602176,0.1572064206512156
0.2365456821026283,0.2609889001810282,0.14978706918835072
0.23779724655819776,0.24294468702155608,0.145707285927565
0.2390488110137672,0.22780056871726068,0.14481311009068032
0.2403003754693367,0.2115261901188647,0.14675469465629443
0.24155193992490614,0.20058441883957762,0.1512688021094547
0.2428035043804756,0.1933551142987826,0.15784733296238596
0.24405506883604505,0.18816322726565426,0.1660648738460726
0.24530663329161453,0.1860841451090136,0.1757543945075451
0.246558197747184,0.18450365615385028,0.1862671622497668
0.24780976220275344,0.1848220475633895,0.19662301914021002
0.24906132665832292,0.18704394149208536,0.20665233326681604
0.2503128911138924,0.18987201459707131,0.21596909491869087
0.25156445556946183,0.19296214050393673,0.22570206001510296
0.2528160200250313,0.19827766614058506,0.23568288273793836
0.25406758448060074,0.20539618770280865,0.2456026011407112
0.2553191489361702,0.2134028289389578,0.2557334507810232
0.2565707133917397,0.22239888272383201,0.26607605972866044
0.25782227784730916,0.2310976573735038,0.27659109538247784
0.2590738423028786,0.240104726237721,0.28723566391815647
0.26032540675844806,0.2510572182810241,0.29787104804016773
0.2615769712140175,0.263813621283084,0.3084630163853096
0.26282853566958697,0.2775018884569891,0.31896463645944756
0.2640801001251564,0.29042436641553626,0.3294085029928058
0.26533166458072593,0.3041811760719033,0.33975555670063223
0.2665832290362954,0.3204275404768561,0.34992086517184773
0.26783479349186484,0.3379032911527974,0.35990903436035393
0.2690863579474343,0.35605811927448183,0.3696324041832595
