x_plot,U_an_meas,U_an_model
0.5994993742177722,0.09833181885031299,0.09926635921889822
0.6007509386733417,0.09796116301114062,0.09907555039401615
0.6020025031289111,0.09756291103923287,0.09888474156913411
0.6032540675844806,0.09716304751993374,0.09867185880340218
0.60450563204005,0.09669769113630926,0.09845561237681345
0.6057571964956195,0.09619660903192437,0.0982393659502247
0.607008760951189,0.09580161759355106,0.09802311952363595
0.6082603254067585,0.09543096175437872,0.09779876513208635
0.609511889862328,0.09502565606468029,0.09756941848057536
0.6107634543178974,0.09455143462338628,0.09734007182906437
0.6120150187734669,0.09409922274746345,0.09711072517755338
0.6132665832290363,0.09368042978632068,0.09688027838517647
0.6145181476846058,0.09328600403518539,0.09664913635071562
0.6157697121401753,0.09298715237651638,0.09641799431625475
0.6170212765957447,0.09268830071784738,0.09618685228179391
0.6182728410513142,0.09239446917033527,0.09592126468229506
0.6195244055068836,0.09213461505069716,0.09563610918511715
0.6207759699624531,0.09187476093105904,0.09535095368793922
0.6220275344180225,0.09161490681142094,0.09506674583982096
0.623279098873592,0.09137726324195451,0.09478387040125641
0.6245306633291615,0.09115486973845109,0.09450099496269186
0.6257822277847309,0.0909324762349477,0.09422841438776086
0.6270337922403004,0.09071008273144429,0.09400697996859844
0.6282853566958698,0.09050479478672493,0.09378554554943604
0.6295369211514393,0.09031946686713875,0.09356411113027362
0.6307884856070087,0.0901341389475526,0.09333955132523146
0.6320400500625782,0.08994881102796641,0.09294689199072366
0.6332916145181477,0.08976348310838023,0.09255423265621587
0.6345431789737171,0.08955948144346056,0.09222337219115305
0.6357947434292867,0.08933708793995714,0.09192181934692539
0.6370463078848561,0.08911469443645373,0.09162026650269776
0.6382978723404256,0.08889230093295031,0.09127079855965883
0.639549436795995,0.08866387892458927,0.0908933614792596
0.6408010012515645,0.08842529687250149,0.09052684411920539
0.642052565707134,0.0881867148204137,0.0902048049970216
0.6433041301627034,0.08794813276832593,0.08988276587483783
0.6445556946182729,0.08770033650806087,0.08954870927242443
0.6458072590738423,0.08744407944621833,0.08919174056643242
