x_plot,U_si
0.769712140175219,0.11006438830786706
0.7709637046307886,0.10979342826992275
0.772215269086358,0.1095231639575692
0.7734668335419275,0.10925289964521563
0.7747183979974969,0.10898263533286208
0.7759699624530664,0.10871319059952671
0.7772215269086358,0.10844379860411152
0.7784730913642053,0.10817440660869633
0.7797246558197748,0.10790538011353888
0.7809762202753442,0.10763667916980102
0.7822277847309137,0.10736797822606314
0.7834793491864831,0.10709933300494265
0.7847309136420526,0.1068311409691835
0.785982478097622,0.1065629489334244
0.7872340425531915,0.10629475689766525
0.788485607008761,0.10602678755334907
0.7897371714643304,0.1057589212822431
0.7909887359198999,0.10549105501113709
0.7922403003754693,0.1052232246112599
0.7934918648310388,0.10495549982654626
0.7947434292866082,0.10468777504183263
0.7959949937421777,0.104420050257119
0.7972465581977473,0.10415228925760543
0.7984981226533167,0.10388452039739428
0.7997496871088862,0.1036167515371831
0.8010012515644556,0.10334889247597569
0.8022528160200251,0.10308089253332187
0.8035043804755945,0.10281289259066807
0.804755944931164,0.10254489264801425
0.8060075093867335,0.10227648895160175
0.8072590738423029,0.10200806930092506
0.8085106382978724,0.10173964965024833
0.8097622027534418,0.10147090113917841
0.8110137672090113,0.10120187135103456
0.8122653316645807,0.10093284156289074
0.8135168961201502,0.10066371244605582
0.8147684605757197,0.10039388009069466
0.8160200250312891,0.10012404773533354
0.8172715894868586,0.09985421537997238
0.818523153942428,0.09958366634221556
0.8197747183979975,0.09931283678229397
0.8210262828535669,0.0990420072223724
0.8222778473091364,0.09877078814403248
0.823529411764706,0.09849876431678771
0.8247809762202754,0.09822674048954297
0.8260325406758449,0.0979547166622982
0.8272841051314143,0.09768137061869163
0.8285356695869838,0.09740795280781887
0.8297872340425532,0.09713453499694615
0.8310387984981227,0.09686017823611832
0.8322903629536922,0.09658516383353909
0.8335419274092616,0.09631014943095988
0.8347934918648311,0.09603468951631561
0.8360450563204005,0.09575787277396856
0.83729662077597,0.09548105603162149
0.8385481852315394,0.09520423928927445
0.8397997496871089,0.0949255558340569
0.8410513141426784,0.0946467276057904
0.8423028785982478,0.09436789937752392
0.8435544430538173,0.09408766358476338
0.8448060075093867,0.09380661105835955
0.8460575719649562,0.09352555853195571
0.8473091364205256,0.09324361824824696
0.8485607008760951,0.09296012466755972
0.8498122653316647,0.09267663108687248
0.851063829787234,0.09239281089480962
0.8523153942428036,0.09210665527195386
0.853566958698373,0.09182049964909811
0.8548185231539425,0.09153434402624235
0.8560700876095119,0.09124555536356822
0.8573216520650814,0.09095651218105466
0.8585732165206509,0.0906674689985411
0.8598247809762203,0.09037614008122354
0.8610763454317898,0.09008397898389268
0.8623279098873592,0.08979181788656185
0.8635794743429287,0.08949768409775301
0.8648310387984981,0.08920216957432178
0.8660826032540676,0.08890665505089052
0.8673341677096371,0.08860941839442295
0.8685857321652065,0.08831030944842001
0.869837296620776,0.08801120050241704
0.8710888610763454,0.08771052691550472
0.8723404255319149,0.08740757672533461
0.8735919899874843,0.08710462653516451
0.8748435544430538,0.08680014309557933
0.8760951188986233,0.08649309866341905
0.8773466833541927,0.08618605423125879
0.8785982478097623,0.0858773462517855
0.8798498122653317,0.08556594804098423
0.8811013767209012,0.08525454983018294
0.8823529411764706,0.08494115783285053
0.8836045056320401,0.08462513939346905
0.8848560700876096,0.08430912095408757
0.886107634543179,0.08399053751636196
0.8873591989987485,0.08366962509845675
0.8886107634543179,0.08334871268055159
0.8898623279098874,0.08302437914535304
0.8911138923654568,0.08269829129957712
0.8923654568210263,0.08237220345380118
0.8936170212765958,0.08204150649487656
0.8948685857321652,0.08170995365993888
0.8961201501877347,0.08137798478234187
0.8973717146433041,0.08104066885883543
0.8986232790988736,0.08070335293532895
0.899874843554443,0.08036392253683769
0.9011264080100125,0.08002053644691638
0.902377972465582,0.07967715035699507
0.9036295369211514,0.07932946834868725
0.904881101376721,0.07897969558104019
0.9061326658322904,0.078629615401204
0.9073842302878599,0.07827312954074675
0.9086357947434293,0.07791664368028953
