x_plot,U_si_est,U_si_lit,U_gr_est,U_gr_lit
0.19274092615769714,0.27630449865422096,0.286059425322449,0.14116174302548481,0.1430014688415955
0.1939924906132666,0.27586691978892963,0.2855318189661207,0.14042525303456804,0.14236592828820835
0.19524405506883605,0.2754313549695447,0.2850136905385737,0.13962199487096058,0.1416591859480183
0.1964956195244055,0.2750004206683759,0.2845029902966891,0.13879056752189656,0.14094420275369818
0.19774718397997498,0.2745722419923593,0.2840014749800742,0.13794224691580567,0.14021910827728715
0.19899874843554444,0.27414749765805,0.2835060187809326,0.13705554026082226,0.1394019845238209
0.2002503128911139,0.2737264576560422,0.2830196490237752,0.13612259527863527,0.13858486077035467
0.20150187734668337,0.2733074789692974,0.28253974690895717,0.13514353642918722,0.13774390430094605
0.20275344180225283,0.27289333582856706,0.28206693383463644,0.134162487282553,0.13686417351256647
0.20400500625782228,0.2724797276894868,0.2816011977484685,0.1331616893198234,0.13593907140277778
0.20525657071339173,0.2720722451010791,0.281140412794346,0.13203880738904095,0.1349692216279057
0.20650813516896122,0.27166476251267135,0.2806886911980119,0.13094295338129286,0.13399757113084945
0.20775969962453067,0.2712625875990868,0.28023880099895215,0.12988886621387358,0.13303496652718813
0.20901126408010012,0.2708615346052449,0.27980020452513593,0.1281234067160053,0.13189099319513128
0.2102628285356696,0.27046379781724955,0.2793616080513197,0.1275414076111533,0.13083918365515185
0.21151439299123906,0.27006894865933045,0.27893354427456796,0.12695940850630127,0.1298030470753485
0.2127659574468085,0.26967534147852573,0.2785072017680265,0.12608070938552168,0.12807953716208761
0.21401752190237797,0.2692864754456032,0.2780867682989707,0.12485546454451882,0.12750755057347463
0.21526908635794745,0.2688976094126806,0.2776719219381023,0.12421341119174521,0.12693556398486164
0.2165206508135169,0.2685136156965841,0.27725817914671314,0.12363141209706523,0.12636357739624868
0.21777221526908636,0.26813051697491713,0.2768539983173284,0.12304941315821673,0.1252831816152714
0.21902377972465584,0.2677498990170668,0.27644981748794356,0.12256253387048678,0.12421960421902271
0.2202753441802253,0.2673723565405861,0.27605179489533294,0.122177641006652,0.12364761763040974
0.22152690863579474,0.26699488282024947,0.2756573994431681,0.1218065628134878,0.12307563114837197
0.2227784730913642,0.2666226901222001,0.2752638364672711,0.1215664373086887,0.12250364483145251
0.22403003754693368,0.2662504974241507,0.27487831561706927,0.12132631180388959,0.12211582916978542
0.22528160200250313,0.2658811063555137,0.27449279476686744,0.12108618629909049,0.12182983587547892
0.2265331664580726,0.265514061421375,0.2741112760347911,0.12085190311027415,0.12154384258117244
0.22778473091364207,0.265147219488565,0.2737337608471111,0.12063348819347731,0.1212718995245773
0.22903629536921152,0.2647851246103532,0.2733562456594312,0.1204150732766805,0.12108123732837298
0.23028785982478098,0.2644230297321413,0.272984819725223,0.12019665835988366,0.12089057513216865
0.23153942428035043,0.26406333002843607,0.272614459855633,0.1199737117282622,0.12069991293596433
0.2327909887359199,0.26370599166048236,0.2722450217413896,0.11968271222787966,0.12050925073975999
0.23404255319148937,0.2633486532925287,0.27188076886830626,0.11939171272749712,0.12031858854355566
0.23529411764705882,0.26299557285370523,0.2715165159952229,0.11910071322711459,0.12004188958232824
0.2365456821026283,0.26264280146999036,0.2711544109648811,0.11882906373310388,0.11975589635594514
0.23779724655819776,0.262291466343434,0.2707954537085786,0.11855944440578599,0.11946990312956204
0.2390488110137672,0.26194307629654673,0.2704364964522761,0.11828982507846811,0.11918390987560755
0.2403003754693367,0.2615946862496594,0.2700802862856289,0.11805781001597407,0.11889791658130106
0.24155193992490614,0.2612491960863587,0.2697257616653129,0.11786381031651359,0.11861192328699457
0.2428035043804756,0.2609050054681403,0.2693712370449969,0.11766981061705312,0.11832592999268808
0.24405506883604505,0.26056089967652846,0.2690195586216813,0.11747581091759264,0.11812662446558773
0.24530663329161453,0.2602207301804525,0.2686685959186494,0.11728181121813216,0.1179359622693834
0.246558197747184,0.25988056068437654,0.2683176332156175,0.11708781154041134,0.11774530007317907
0.24780976220275344,0.25954162235505557,0.2679693448312138,0.11689381186951062,0.11755463787697475
0.24906132665832292,0.25920529914038654,0.26762119791895334,0.11669981219860989,0.11736397568077042
