U,x_an_meas,x_an_model,x_gr,x_si_raw,x_si_tilde
0.1732822024471635,0.31340697376699816,0.31327784471501874,0.15031369734139263,0.5526804740420296,0.562724065775458
0.17420100111234704,0.31187778491426654,0.311800994775316,0.1493789305340591,0.5504335879163021,0.5604340911372013
0.1751197997775306,0.30932653143258515,0.3101855522838668,0.14822110391010948,0.5481750338913189,0.5581322248445029
0.17603859844271413,0.3079894211582317,0.30854819735601374,0.14703560112463637,0.545903462648663,0.5558170917030798
0.17695739710789765,0.30608864298756755,0.30698981872715014,0.1459914686048777,0.543617551746416,0.5534873439105588
0.1778761957730812,0.3038233590907445,0.30538444951694194,0.1448796410171034,0.5413160068066115,0.5511416622666998
0.17879499443826474,0.30144793126444513,0.30372798589108924,0.1436941382316303,0.5389975626994061,0.5487787573802776
0.17971379310344826,0.29944158625561246,0.3020641298716178,0.14250863586883342,0.5366609847270879,0.5463973708757944
0.1806325917686318,0.297541243994573,0.30039239085040326,0.14132313368215157,0.5343050698106216,0.5439962766027807
0.18155139043381535,0.2956409017335336,0.2986798549005313,0.14008357026755383,0.5319286476810053,0.5415742818499976
0.18247018909899887,0.2937405594724943,0.296894340506662,0.13873708180016728,0.5295305820772633,0.5391302285664041
0.18338898776418242,0.29184021721145487,0.29519270118790575,0.1375458389196434,0.5271097719524606,0.5366629945902993
0.18430778642936596,0.28958847591995307,0.29344853123336234,0.1362998887972171,0.5246651526886613,0.5341714948875802
0.1852265850945495,0.2886737661673568,0.29161195463603795,0.1349168025270061,0.5221956973212941,0.5316546827995858
0.18614538375973302,0.28717333552075475,0.2897975731294195,0.1335882543486817,0.5197004177729199,0.5291115513005262
0.18706418242491657,0.2852729932597152,0.2879159591835278,0.13216584246320717,0.5171783660959276,0.5265411342640087
0.18798298109010012,0.28337265099867587,0.28603752871202487,0.13076754269490576,0.5146286357232159,0.5239425077377036
0.18890177975528363,0.282404879846005,0.28410223784697725,0.12929386892849268,0.5120503627254424,0.5213147912247041
0.18982057842046718,0.28060611156901505,0.2821061932790151,0.12773888948524828,0.5094427270729621,0.5186571489696654
0.19073937708565072,0.2787057693079757,0.2800824480678252,0.12615821928149004,0.5068049539001067,0.5159687912473279
0.19165817575083424,0.27618938181828523,0.2779999049708469,0.12450052451769673,0.5041363147690027,0.5132489756505723
0.1925769744160178,0.2749050847858971,0.2758321657233198,0.12272227062240743,0.5014361289296754,0.5104970083746885
0.19349577308120133,0.27274839187541905,0.27362604831952014,0.12090191686979826,0.49870376457275317,0.507712245494103
0.19441457174638488,0.2701586003806303,0.27128371896100717,0.11887680211676828,0.49593864007065197,0.5048940942273655
0.1953333704115684,0.26523991183705997,0.2687245898378444,0.1165129736058783,0.4931402252027254,0.5020420141857936
0.19625216907675194,0.26432718389092097,0.2662659383521074,0.11433955151966996,0.4903080423594624,0.4991555186007635
0.1971709677419355,0.26091318220845977,0.26364725558691327,0.1119226422953413,0.4874416677204587,0.4962341755242713
0.198089766407119,0.2570660819416879,0.26065999540981954,0.10891491968501256,0.4845407324005349,0.4932776089970301
0.19900856507230255,0.2527814543268614,0.2573916369542213,0.10546239480499962,0.4816049235580655,0.4902855001780539
0.1999273637374861,0.24755551310900303,0.2539656203841225,0.10177097502061522,0.478633985459295,0.48725758842938344
0.20084616240266961,0.2423295718911449,0.24997316821923024,0.09715949879914529,0.4756277204921667,0.4841936723493577
0.20176496106785316,0.23789471140749766,0.245231317800631,0.09132312250264453,0.4725859901229743,0.4810936107476108
0.2026837597330367,0.23432604809247196,0.23983777657806024,0.0844247452602305,0.4695087157889768,0.4779573235548049
0.20360255839822025,0.23131201554086037,0.23390770067901226,0.07665630602504316,0.466395879719979,0.4747847926599659
0.20452135706340377,0.22873108157355956,0.22804495348024584,0.06902421402160312,0.46324752568180017,0.4715760626682099
0.20544015572858731,0.2265832461905694,0.223801954995859,0.06411576394535941,0.46006375963451673,0.46833124157160844
